110	49.9266	NaN	66.8681	NaN	96.2479	88.9174	115.889	NaN	122.108	NaN	128.483	130.627	144.2625
111	51.976	NaN	68.0947	NaN	97.1097	87.2599	114.762	NaN	121.742	NaN	128.861	130.886	144.3204
112	54.0515	NaN	69.2168	NaN	98.6223	87.9442	113.585	NaN	122.297	NaN	129.274	130.832	148.1122
113	55.1213	NaN	70.5336	NaN	100.081	89.5216	113.134	NaN	123.951	NaN	131.303	132.49	145.5665
114	56.7705	NaN	70.4288	NaN	101.03	94.5281	112.92	NaN	124.176	NaN	132.225	134.177	142.0010
115	55.9356	NaN	69.6175	NaN	101.869	95.5979	114.176	NaN	124.421	NaN	133.271	135.177	143.1775
116	54.7151	NaN	69.9012	NaN	102.289	94.923	115.985	NaN	124.878	NaN	133.587	135.548	151.1846
117	55.7551	NaN	69.8073	NaN	103.202	95.4191	117.536	NaN	125.497	NaN	134.289	137.071	145.7404
118	56.0014	NaN	69.3326	NaN	102.954	96.2198	118.949	NaN	126.291	NaN	134.61	137.791	149.5340
119	52.2601	NaN	66.9658	NaN	102.921	97.0205	120.246	NaN	125.518	NaN	135.682	136.353	145.6640
120	51.5221	NaN	64.9282	NaN	102.084	96.4562	121.756	NaN	126.865	NaN	136.228	135.25	143.4562
121	51.0781	NaN	64.0238	NaN	102.489	96.4254	125.017	NaN	130.014	NaN	136.963	135.749	146.5542
122	46.8507	NaN	63.7635	NaN	103.569	97.0974	128.473	NaN	132.791	NaN	138.698	137.207	143.4846
123	43.8525	NaN	63.377	NaN	105.683	98.7379	136.639	NaN	136.038	NaN	141.049	140.637	141.1211
124	38.8077	NaN	75.1118	NaN	130.139	120.295	162.703	NaN	160.642	NaN	165.28	164.317	166.0240
125	33.418	NaN	67.5367	NaN	127.02	115.65	160.586	NaN	156.449	NaN	155.226	155.226	153.9654
126	37.1997	NaN	65.3218	NaN	129.387	113.606	160.603	NaN	158.225	NaN	155.588	155.588	153.7002
127	59.3011	NaN	55.5908	NaN	82.5285	55.8006	128.774	NaN	NaN	122.178	137.508	140.234	144.8009
128	65.2521	NaN	53.3858	NaN	73.2763	49.6021	127.711	NaN	NaN	114.191	133.327	141.85	156.4601
129	71.4865	NaN	50.3311	NaN	64.2251	44.0473	125.091	NaN	NaN	109.758	123.365	137.052	153.7679
130	77.8047	NaN	46.9397	NaN	54.4283	40.0344	116.032	NaN	NaN	104.727	115.576	129.842	147.9845
131	84.7026	NaN	47.75	NaN	46.9371	39.9467	108.809	NaN	NaN	102.29	111.133	121.917	138.7682
